s1,s2
ROIs1970_fall_s1_29_p774.png,ROIs1970_fall_s2_29_p774.png
ROIs1970_fall_s1_19_p801.png,ROIs1970_fall_s2_19_p801.png
ROIs1970_fall_s1_29_p360.png,ROIs1970_fall_s2_29_p360.png
ROIs1868_summer_s1_59_p1141.png,ROIs1868_summer_s2_59_p1141.png
ROIs1970_fall_s1_19_p549.png,ROIs1970_fall_s2_19_p549.png
ROIs1970_fall_s1_115_p273.png,ROIs1970_fall_s2_115_p273.png
ROIs1970_fall_s1_113_p260.png,ROIs1970_fall_s2_113_p260.png
ROIs1970_fall_s1_113_p309.png,ROIs1970_fall_s2_113_p309.png
ROIs1868_summer_s1_59_p579.png,ROIs1868_summer_s2_59_p579.png
ROIs1868_summer_s1_59_p772.png,ROIs1868_summer_s2_59_p772.png
ROIs1970_fall_s1_29_p724.png,ROIs1970_fall_s2_29_p724.png
ROIs1868_summer_s1_59_p1350.png,ROIs1868_summer_s2_59_p1350.png
ROIs1970_fall_s1_29_p397.png,ROIs1970_fall_s2_29_p397.png
ROIs1868_summer_s1_59_p1383.png,ROIs1868_summer_s2_59_p1383.png
ROIs1868_summer_s1_59_p1171.png,ROIs1868_summer_s2_59_p1171.png
ROIs1970_fall_s1_133_p1098.png,ROIs1970_fall_s2_133_p1098.png
ROIs1970_fall_s1_19_p968.png,ROIs1970_fall_s2_19_p968.png
ROIs1868_summer_s1_59_p937.png,ROIs1868_summer_s2_59_p937.png
ROIs1868_summer_s1_59_p1042.png,ROIs1868_summer_s2_59_p1042.png
ROIs1970_fall_s1_19_p782.png,ROIs1970_fall_s2_19_p782.png
ROIs1868_summer_s1_59_p89.png,ROIs1868_summer_s2_59_p89.png
ROIs1970_fall_s1_19_p876.png,ROIs1970_fall_s2_19_p876.png
ROIs1868_summer_s1_59_p805.png,ROIs1868_summer_s2_59_p805.png
ROIs1970_fall_s1_19_p274.png,ROIs1970_fall_s2_19_p274.png
ROIs1868_summer_s1_59_p16.png,ROIs1868_summer_s2_59_p16.png
ROIs1868_summer_s1_59_p1215.png,ROIs1868_summer_s2_59_p1215.png
ROIs1970_fall_s1_133_p181.png,ROIs1970_fall_s2_133_p181.png
ROIs1868_summer_s1_59_p402.png,ROIs1868_summer_s2_59_p402.png
ROIs1868_summer_s1_59_p411.png,ROIs1868_summer_s2_59_p411.png
ROIs1868_summer_s1_59_p1172.png,ROIs1868_summer_s2_59_p1172.png
ROIs1868_summer_s1_59_p195.png,ROIs1868_summer_s2_59_p195.png
ROIs1970_fall_s1_19_p110.png,ROIs1970_fall_s2_19_p110.png
ROIs1970_fall_s1_19_p734.png,ROIs1970_fall_s2_19_p734.png
ROIs1970_fall_s1_29_p992.png,ROIs1970_fall_s2_29_p992.png
ROIs1970_fall_s1_19_p464.png,ROIs1970_fall_s2_19_p464.png
ROIs1868_summer_s1_59_p1043.png,ROIs1868_summer_s2_59_p1043.png
ROIs1868_summer_s1_59_p396.png,ROIs1868_summer_s2_59_p396.png
ROIs1970_fall_s1_113_p339.png,ROIs1970_fall_s2_113_p339.png
ROIs1970_fall_s1_115_p147.png,ROIs1970_fall_s2_115_p147.png
ROIs1970_fall_s1_113_p550.png,ROIs1970_fall_s2_113_p550.png
ROIs1970_fall_s1_115_p243.png,ROIs1970_fall_s2_115_p243.png
ROIs1868_summer_s1_59_p281.png,ROIs1868_summer_s2_59_p281.png
ROIs1970_fall_s1_19_p395.png,ROIs1970_fall_s2_19_p395.png
ROIs1970_fall_s1_133_p37.png,ROIs1970_fall_s2_133_p37.png
ROIs1868_summer_s1_59_p1256.png,ROIs1868_summer_s2_59_p1256.png
ROIs1868_summer_s1_59_p656.png,ROIs1868_summer_s2_59_p656.png
ROIs1970_fall_s1_19_p663.png,ROIs1970_fall_s2_19_p663.png
ROIs1868_summer_s1_59_p41.png,ROIs1868_summer_s2_59_p41.png
ROIs1868_summer_s1_59_p1294.png,ROIs1868_summer_s2_59_p1294.png
ROIs1970_fall_s1_29_p93.png,ROIs1970_fall_s2_29_p93.png
ROIs1868_summer_s1_59_p199.png,ROIs1868_summer_s2_59_p199.png
ROIs1970_fall_s1_19_p386.png,ROIs1970_fall_s2_19_p386.png
ROIs1970_fall_s1_19_p112.png,ROIs1970_fall_s2_19_p112.png
ROIs1970_fall_s1_19_p604.png,ROIs1970_fall_s2_19_p604.png
ROIs1970_fall_s1_19_p606.png,ROIs1970_fall_s2_19_p606.png
ROIs1868_summer_s1_59_p1074.png,ROIs1868_summer_s2_59_p1074.png
ROIs1970_fall_s1_19_p461.png,ROIs1970_fall_s2_19_p461.png
ROIs1868_summer_s1_59_p1160.png,ROIs1868_summer_s2_59_p1160.png
ROIs1868_summer_s1_59_p1219.png,ROIs1868_summer_s2_59_p1219.png
ROIs1868_summer_s1_59_p1039.png,ROIs1868_summer_s2_59_p1039.png
ROIs1970_fall_s1_29_p49.png,ROIs1970_fall_s2_29_p49.png
ROIs1970_fall_s1_29_p394.png,ROIs1970_fall_s2_29_p394.png
ROIs1970_fall_s1_19_p371.png,ROIs1970_fall_s2_19_p371.png
ROIs1868_summer_s1_59_p1144.png,ROIs1868_summer_s2_59_p1144.png
ROIs1970_fall_s1_113_p457.png,ROIs1970_fall_s2_113_p457.png
ROIs1868_summer_s1_59_p1278.png,ROIs1868_summer_s2_59_p1278.png
ROIs1970_fall_s1_29_p132.png,ROIs1970_fall_s2_29_p132.png
ROIs1970_fall_s1_133_p607.png,ROIs1970_fall_s2_133_p607.png
ROIs1868_summer_s1_59_p1384.png,ROIs1868_summer_s2_59_p1384.png
ROIs1868_summer_s1_59_p1386.png,ROIs1868_summer_s2_59_p1386.png
ROIs1970_fall_s1_19_p276.png,ROIs1970_fall_s2_19_p276.png
ROIs1970_fall_s1_113_p424.png,ROIs1970_fall_s2_113_p424.png
ROIs1970_fall_s1_113_p379.png,ROIs1970_fall_s2_113_p379.png
ROIs1970_fall_s1_19_p695.png,ROIs1970_fall_s2_19_p695.png
ROIs1868_summer_s1_59_p562.png,ROIs1868_summer_s2_59_p562.png
ROIs1970_fall_s1_29_p267.png,ROIs1970_fall_s2_29_p267.png
ROIs1868_summer_s1_59_p196.png,ROIs1868_summer_s2_59_p196.png
ROIs1868_summer_s1_59_p647.png,ROIs1868_summer_s2_59_p647.png
ROIs1970_fall_s1_113_p338.png,ROIs1970_fall_s2_113_p338.png
ROIs1868_summer_s1_59_p1208.png,ROIs1868_summer_s2_59_p1208.png
ROIs1970_fall_s1_19_p425.png,ROIs1970_fall_s2_19_p425.png
ROIs1970_fall_s1_113_p244.png,ROIs1970_fall_s2_113_p244.png
ROIs1970_fall_s1_113_p401.png,ROIs1970_fall_s2_113_p401.png
ROIs1970_fall_s1_19_p266.png,ROIs1970_fall_s2_19_p266.png
ROIs1868_summer_s1_59_p1150.png,ROIs1868_summer_s2_59_p1150.png
ROIs1868_summer_s1_59_p806.png,ROIs1868_summer_s2_59_p806.png
ROIs1868_summer_s1_59_p448.png,ROIs1868_summer_s2_59_p448.png
ROIs1868_summer_s1_59_p192.png,ROIs1868_summer_s2_59_p192.png
ROIs1970_fall_s1_133_p366.png,ROIs1970_fall_s2_133_p366.png
ROIs1970_fall_s1_29_p516.png,ROIs1970_fall_s2_29_p516.png
ROIs1970_fall_s1_133_p910.png,ROIs1970_fall_s2_133_p910.png
ROIs1868_summer_s1_59_p745.png,ROIs1868_summer_s2_59_p745.png
ROIs1970_fall_s1_113_p468.png,ROIs1970_fall_s2_113_p468.png
ROIs1970_fall_s1_19_p254.png,ROIs1970_fall_s2_19_p254.png
ROIs1970_fall_s1_29_p1021.png,ROIs1970_fall_s2_29_p1021.png
ROIs1970_fall_s1_133_p267.png,ROIs1970_fall_s2_133_p267.png
ROIs1868_summer_s1_59_p353.png,ROIs1868_summer_s2_59_p353.png
ROIs1970_fall_s1_29_p205.png,ROIs1970_fall_s2_29_p205.png
ROIs1868_summer_s1_59_p1026.png,ROIs1868_summer_s2_59_p1026.png
ROIs1868_summer_s1_59_p636.png,ROIs1868_summer_s2_59_p636.png
ROIs1970_fall_s1_115_p235.png,ROIs1970_fall_s2_115_p235.png
ROIs1970_fall_s1_29_p718.png,ROIs1970_fall_s2_29_p718.png
ROIs1970_fall_s1_113_p442.png,ROIs1970_fall_s2_113_p442.png
ROIs1970_fall_s1_113_p428.png,ROIs1970_fall_s2_113_p428.png
ROIs1970_fall_s1_113_p215.png,ROIs1970_fall_s2_113_p215.png
ROIs1970_fall_s1_113_p374.png,ROIs1970_fall_s2_113_p374.png
ROIs1868_summer_s1_59_p915.png,ROIs1868_summer_s2_59_p915.png
ROIs1970_fall_s1_29_p120.png,ROIs1970_fall_s2_29_p120.png
ROIs1868_summer_s1_59_p466.png,ROIs1868_summer_s2_59_p466.png
ROIs1970_fall_s1_29_p462.png,ROIs1970_fall_s2_29_p462.png
ROIs1970_fall_s1_19_p2.png,ROIs1970_fall_s2_19_p2.png
ROIs1868_summer_s1_59_p1385.png,ROIs1868_summer_s2_59_p1385.png
ROIs1970_fall_s1_29_p698.png,ROIs1970_fall_s2_29_p698.png
ROIs1868_summer_s1_59_p1048.png,ROIs1868_summer_s2_59_p1048.png
ROIs1868_summer_s1_59_p1235.png,ROIs1868_summer_s2_59_p1235.png
ROIs1868_summer_s1_59_p186.png,ROIs1868_summer_s2_59_p186.png
ROIs1970_fall_s1_19_p681.png,ROIs1970_fall_s2_19_p681.png
ROIs1868_summer_s1_59_p40.png,ROIs1868_summer_s2_59_p40.png
ROIs1970_fall_s1_113_p254.png,ROIs1970_fall_s2_113_p254.png
ROIs1970_fall_s1_29_p627.png,ROIs1970_fall_s2_29_p627.png
ROIs1868_summer_s1_59_p141.png,ROIs1868_summer_s2_59_p141.png
ROIs1970_fall_s1_29_p386.png,ROIs1970_fall_s2_29_p386.png
ROIs1970_fall_s1_19_p703.png,ROIs1970_fall_s2_19_p703.png
ROIs1970_fall_s1_133_p879.png,ROIs1970_fall_s2_133_p879.png
ROIs1970_fall_s1_19_p844.png,ROIs1970_fall_s2_19_p844.png
ROIs1970_fall_s1_19_p15.png,ROIs1970_fall_s2_19_p15.png
ROIs1970_fall_s1_29_p690.png,ROIs1970_fall_s2_29_p690.png
ROIs1868_summer_s1_59_p1221.png,ROIs1868_summer_s2_59_p1221.png
ROIs1868_summer_s1_59_p1401.png,ROIs1868_summer_s2_59_p1401.png
ROIs1970_fall_s1_19_p656.png,ROIs1970_fall_s2_19_p656.png
ROIs1970_fall_s1_115_p67.png,ROIs1970_fall_s2_115_p67.png
ROIs1970_fall_s1_19_p99.png,ROIs1970_fall_s2_19_p99.png
ROIs1970_fall_s1_29_p665.png,ROIs1970_fall_s2_29_p665.png
ROIs1970_fall_s1_19_p332.png,ROIs1970_fall_s2_19_p332.png
ROIs1868_summer_s1_59_p367.png,ROIs1868_summer_s2_59_p367.png
ROIs1868_summer_s1_59_p998.png,ROIs1868_summer_s2_59_p998.png
ROIs1868_summer_s1_59_p663.png,ROIs1868_summer_s2_59_p663.png
ROIs1970_fall_s1_113_p514.png,ROIs1970_fall_s2_113_p514.png
ROIs1868_summer_s1_59_p1267.png,ROIs1868_summer_s2_59_p1267.png
ROIs1970_fall_s1_113_p329.png,ROIs1970_fall_s2_113_p329.png
ROIs1868_summer_s1_59_p1203.png,ROIs1868_summer_s2_59_p1203.png
ROIs1970_fall_s1_133_p188.png,ROIs1970_fall_s2_133_p188.png
ROIs1970_fall_s1_113_p92.png,ROIs1970_fall_s2_113_p92.png
ROIs1868_summer_s1_59_p1381.png,ROIs1868_summer_s2_59_p1381.png
ROIs1970_fall_s1_113_p157.png,ROIs1970_fall_s2_113_p157.png
ROIs1970_fall_s1_113_p225.png,ROIs1970_fall_s2_113_p225.png
ROIs1970_fall_s1_29_p693.png,ROIs1970_fall_s2_29_p693.png
ROIs1970_fall_s1_29_p208.png,ROIs1970_fall_s2_29_p208.png
ROIs1970_fall_s1_29_p656.png,ROIs1970_fall_s2_29_p656.png
ROIs1970_fall_s1_113_p167.png,ROIs1970_fall_s2_113_p167.png
ROIs1970_fall_s1_113_p128.png,ROIs1970_fall_s2_113_p128.png
ROIs1970_fall_s1_19_p309.png,ROIs1970_fall_s2_19_p309.png
ROIs1970_fall_s1_19_p474.png,ROIs1970_fall_s2_19_p474.png
ROIs1970_fall_s1_133_p1004.png,ROIs1970_fall_s2_133_p1004.png
ROIs1970_fall_s1_19_p337.png,ROIs1970_fall_s2_19_p337.png
ROIs1868_summer_s1_59_p777.png,ROIs1868_summer_s2_59_p777.png
ROIs1970_fall_s1_19_p892.png,ROIs1970_fall_s2_19_p892.png
ROIs1868_summer_s1_59_p1368.png,ROIs1868_summer_s2_59_p1368.png
ROIs1970_fall_s1_113_p195.png,ROIs1970_fall_s2_113_p195.png
ROIs1970_fall_s1_29_p95.png,ROIs1970_fall_s2_29_p95.png
ROIs1970_fall_s1_115_p125.png,ROIs1970_fall_s2_115_p125.png
ROIs1970_fall_s1_115_p117.png,ROIs1970_fall_s2_115_p117.png
ROIs1970_fall_s1_133_p122.png,ROIs1970_fall_s2_133_p122.png
ROIs1970_fall_s1_133_p424.png,ROIs1970_fall_s2_133_p424.png
ROIs1868_summer_s1_59_p1052.png,ROIs1868_summer_s2_59_p1052.png
ROIs1970_fall_s1_113_p404.png,ROIs1970_fall_s2_113_p404.png
ROIs1868_summer_s1_59_p1230.png,ROIs1868_summer_s2_59_p1230.png
ROIs1970_fall_s1_19_p875.png,ROIs1970_fall_s2_19_p875.png
ROIs1970_fall_s1_133_p191.png,ROIs1970_fall_s2_133_p191.png
ROIs1970_fall_s1_133_p10.png,ROIs1970_fall_s2_133_p10.png
ROIs1868_summer_s1_59_p22.png,ROIs1868_summer_s2_59_p22.png
ROIs1970_fall_s1_113_p196.png,ROIs1970_fall_s2_113_p196.png
ROIs1970_fall_s1_113_p480.png,ROIs1970_fall_s2_113_p480.png
ROIs1970_fall_s1_29_p430.png,ROIs1970_fall_s2_29_p430.png
ROIs1868_summer_s1_59_p10.png,ROIs1868_summer_s2_59_p10.png
ROIs1970_fall_s1_29_p284.png,ROIs1970_fall_s2_29_p284.png
ROIs1970_fall_s1_113_p135.png,ROIs1970_fall_s2_113_p135.png
ROIs1868_summer_s1_59_p13.png,ROIs1868_summer_s2_59_p13.png
ROIs1868_summer_s1_59_p1047.png,ROIs1868_summer_s2_59_p1047.png
ROIs1970_fall_s1_29_p400.png,ROIs1970_fall_s2_29_p400.png
ROIs1868_summer_s1_59_p1359.png,ROIs1868_summer_s2_59_p1359.png
ROIs1868_summer_s1_59_p102.png,ROIs1868_summer_s2_59_p102.png
ROIs1868_summer_s1_59_p243.png,ROIs1868_summer_s2_59_p243.png
ROIs1970_fall_s1_133_p581.png,ROIs1970_fall_s2_133_p581.png
ROIs1970_fall_s1_19_p82.png,ROIs1970_fall_s2_19_p82.png
ROIs1970_fall_s1_19_p455.png,ROIs1970_fall_s2_19_p455.png
ROIs1970_fall_s1_29_p191.png,ROIs1970_fall_s2_29_p191.png
ROIs1868_summer_s1_59_p939.png,ROIs1868_summer_s2_59_p939.png
ROIs1970_fall_s1_19_p6.png,ROIs1970_fall_s2_19_p6.png
ROIs1970_fall_s1_133_p909.png,ROIs1970_fall_s2_133_p909.png
ROIs1970_fall_s1_133_p459.png,ROIs1970_fall_s2_133_p459.png
ROIs1970_fall_s1_19_p648.png,ROIs1970_fall_s2_19_p648.png
ROIs1868_summer_s1_59_p294.png,ROIs1868_summer_s2_59_p294.png
ROIs1970_fall_s1_19_p430.png,ROIs1970_fall_s2_19_p430.png
ROIs1970_fall_s1_19_p532.png,ROIs1970_fall_s2_19_p532.png
ROIs1970_fall_s1_113_p54.png,ROIs1970_fall_s2_113_p54.png
ROIs1970_fall_s1_29_p375.png,ROIs1970_fall_s2_29_p375.png
ROIs1970_fall_s1_19_p213.png,ROIs1970_fall_s2_19_p213.png
ROIs1868_summer_s1_59_p948.png,ROIs1868_summer_s2_59_p948.png
ROIs1868_summer_s1_59_p669.png,ROIs1868_summer_s2_59_p669.png
ROIs1970_fall_s1_113_p505.png,ROIs1970_fall_s2_113_p505.png
ROIs1970_fall_s1_29_p525.png,ROIs1970_fall_s2_29_p525.png
ROIs1868_summer_s1_59_p588.png,ROIs1868_summer_s2_59_p588.png
ROIs1970_fall_s1_19_p384.png,ROIs1970_fall_s2_19_p384.png
ROIs1970_fall_s1_19_p806.png,ROIs1970_fall_s2_19_p806.png
ROIs1970_fall_s1_29_p574.png,ROIs1970_fall_s2_29_p574.png
ROIs1868_summer_s1_59_p1011.png,ROIs1868_summer_s2_59_p1011.png
ROIs1970_fall_s1_29_p259.png,ROIs1970_fall_s2_29_p259.png
ROIs1868_summer_s1_59_p223.png,ROIs1868_summer_s2_59_p223.png
ROIs1970_fall_s1_113_p229.png,ROIs1970_fall_s2_113_p229.png
ROIs1970_fall_s1_19_p502.png,ROIs1970_fall_s2_19_p502.png
ROIs1970_fall_s1_113_p176.png,ROIs1970_fall_s2_113_p176.png
ROIs1970_fall_s1_29_p150.png,ROIs1970_fall_s2_29_p150.png
ROIs1970_fall_s1_113_p154.png,ROIs1970_fall_s2_113_p154.png
ROIs1868_summer_s1_59_p525.png,ROIs1868_summer_s2_59_p525.png
ROIs1970_fall_s1_29_p338.png,ROIs1970_fall_s2_29_p338.png
ROIs1970_fall_s1_19_p649.png,ROIs1970_fall_s2_19_p649.png
ROIs1970_fall_s1_113_p399.png,ROIs1970_fall_s2_113_p399.png
ROIs1970_fall_s1_19_p122.png,ROIs1970_fall_s2_19_p122.png
ROIs1970_fall_s1_113_p336.png,ROIs1970_fall_s2_113_p336.png
ROIs1970_fall_s1_19_p631.png,ROIs1970_fall_s2_19_p631.png
ROIs1970_fall_s1_19_p803.png,ROIs1970_fall_s2_19_p803.png
ROIs1970_fall_s1_29_p326.png,ROIs1970_fall_s2_29_p326.png
ROIs1868_summer_s1_59_p472.png,ROIs1868_summer_s2_59_p472.png
ROIs1970_fall_s1_19_p527.png,ROIs1970_fall_s2_19_p527.png
ROIs1868_summer_s1_59_p733.png,ROIs1868_summer_s2_59_p733.png
ROIs1970_fall_s1_19_p609.png,ROIs1970_fall_s2_19_p609.png
ROIs1868_summer_s1_59_p387.png,ROIs1868_summer_s2_59_p387.png
ROIs1970_fall_s1_115_p148.png,ROIs1970_fall_s2_115_p148.png
ROIs1970_fall_s1_29_p402.png,ROIs1970_fall_s2_29_p402.png
ROIs1970_fall_s1_19_p941.png,ROIs1970_fall_s2_19_p941.png
ROIs1970_fall_s1_115_p128.png,ROIs1970_fall_s2_115_p128.png
ROIs1970_fall_s1_19_p800.png,ROIs1970_fall_s2_19_p800.png
ROIs1868_summer_s1_59_p354.png,ROIs1868_summer_s2_59_p354.png
ROIs1868_summer_s1_59_p568.png,ROIs1868_summer_s2_59_p568.png
ROIs1970_fall_s1_133_p995.png,ROIs1970_fall_s2_133_p995.png
ROIs1970_fall_s1_19_p921.png,ROIs1970_fall_s2_19_p921.png
ROIs1970_fall_s1_29_p505.png,ROIs1970_fall_s2_29_p505.png
ROIs1970_fall_s1_115_p61.png,ROIs1970_fall_s2_115_p61.png
ROIs1970_fall_s1_29_p422.png,ROIs1970_fall_s2_29_p422.png
ROIs1970_fall_s1_113_p27.png,ROIs1970_fall_s2_113_p27.png
ROIs1970_fall_s1_29_p305.png,ROIs1970_fall_s2_29_p305.png
ROIs1970_fall_s1_115_p205.png,ROIs1970_fall_s2_115_p205.png
ROIs1970_fall_s1_29_p280.png,ROIs1970_fall_s2_29_p280.png
ROIs1868_summer_s1_59_p1244.png,ROIs1868_summer_s2_59_p1244.png
ROIs1970_fall_s1_19_p375.png,ROIs1970_fall_s2_19_p375.png
ROIs1868_summer_s1_59_p1169.png,ROIs1868_summer_s2_59_p1169.png
ROIs1970_fall_s1_19_p560.png,ROIs1970_fall_s2_19_p560.png
ROIs1970_fall_s1_19_p704.png,ROIs1970_fall_s2_19_p704.png
ROIs1970_fall_s1_113_p177.png,ROIs1970_fall_s2_113_p177.png
ROIs1970_fall_s1_113_p188.png,ROIs1970_fall_s2_113_p188.png
ROIs1970_fall_s1_113_p289.png,ROIs1970_fall_s2_113_p289.png
ROIs1970_fall_s1_115_p602.png,ROIs1970_fall_s2_115_p602.png
ROIs1970_fall_s1_19_p467.png,ROIs1970_fall_s2_19_p467.png
ROIs1868_summer_s1_59_p17.png,ROIs1868_summer_s2_59_p17.png
ROIs1970_fall_s1_29_p927.png,ROIs1970_fall_s2_29_p927.png
ROIs1970_fall_s1_29_p1043.png,ROIs1970_fall_s2_29_p1043.png
ROIs1970_fall_s1_29_p317.png,ROIs1970_fall_s2_29_p317.png
ROIs1868_summer_s1_59_p314.png,ROIs1868_summer_s2_59_p314.png
ROIs1868_summer_s1_59_p54.png,ROIs1868_summer_s2_59_p54.png
ROIs1970_fall_s1_29_p715.png,ROIs1970_fall_s2_29_p715.png
ROIs1970_fall_s1_29_p180.png,ROIs1970_fall_s2_29_p180.png
ROIs1868_summer_s1_59_p381.png,ROIs1868_summer_s2_59_p381.png
ROIs1970_fall_s1_19_p12.png,ROIs1970_fall_s2_19_p12.png
ROIs1970_fall_s1_113_p132.png,ROIs1970_fall_s2_113_p132.png
ROIs1868_summer_s1_59_p1298.png,ROIs1868_summer_s2_59_p1298.png
ROIs1970_fall_s1_19_p794.png,ROIs1970_fall_s2_19_p794.png
ROIs1970_fall_s1_113_p80.png,ROIs1970_fall_s2_113_p80.png
ROIs1868_summer_s1_59_p1080.png,ROIs1868_summer_s2_59_p1080.png
ROIs1970_fall_s1_29_p508.png,ROIs1970_fall_s2_29_p508.png
ROIs1868_summer_s1_59_p923.png,ROIs1868_summer_s2_59_p923.png
ROIs1970_fall_s1_19_p161.png,ROIs1970_fall_s2_19_p161.png
ROIs1970_fall_s1_133_p339.png,ROIs1970_fall_s2_133_p339.png
ROIs1970_fall_s1_19_p820.png,ROIs1970_fall_s2_19_p820.png
ROIs1970_fall_s1_115_p124.png,ROIs1970_fall_s2_115_p124.png
ROIs1970_fall_s1_29_p15.png,ROIs1970_fall_s2_29_p15.png
ROIs1970_fall_s1_113_p172.png,ROIs1970_fall_s2_113_p172.png
ROIs1970_fall_s1_113_p235.png,ROIs1970_fall_s2_113_p235.png
ROIs1970_fall_s1_29_p112.png,ROIs1970_fall_s2_29_p112.png
ROIs1970_fall_s1_29_p931.png,ROIs1970_fall_s2_29_p931.png
ROIs1868_summer_s1_59_p1307.png,ROIs1868_summer_s2_59_p1307.png
ROIs1970_fall_s1_133_p912.png,ROIs1970_fall_s2_133_p912.png
ROIs1970_fall_s1_19_p415.png,ROIs1970_fall_s2_19_p415.png
ROIs1970_fall_s1_29_p472.png,ROIs1970_fall_s2_29_p472.png
ROIs1970_fall_s1_29_p536.png,ROIs1970_fall_s2_29_p536.png
ROIs1868_summer_s1_59_p1378.png,ROIs1868_summer_s2_59_p1378.png
ROIs1868_summer_s1_59_p1328.png,ROIs1868_summer_s2_59_p1328.png
ROIs1868_summer_s1_59_p432.png,ROIs1868_summer_s2_59_p432.png
ROIs1970_fall_s1_19_p871.png,ROIs1970_fall_s2_19_p871.png
ROIs1970_fall_s1_19_p362.png,ROIs1970_fall_s2_19_p362.png
ROIs1970_fall_s1_133_p520.png,ROIs1970_fall_s2_133_p520.png
ROIs1970_fall_s1_133_p92.png,ROIs1970_fall_s2_133_p92.png
ROIs1970_fall_s1_133_p397.png,ROIs1970_fall_s2_133_p397.png
ROIs1970_fall_s1_29_p298.png,ROIs1970_fall_s2_29_p298.png
ROIs1868_summer_s1_59_p765.png,ROIs1868_summer_s2_59_p765.png
ROIs1970_fall_s1_29_p1106.png,ROIs1970_fall_s2_29_p1106.png
ROIs1868_summer_s1_59_p723.png,ROIs1868_summer_s2_59_p723.png
ROIs1970_fall_s1_133_p67.png,ROIs1970_fall_s2_133_p67.png
ROIs1970_fall_s1_113_p71.png,ROIs1970_fall_s2_113_p71.png
ROIs1868_summer_s1_59_p355.png,ROIs1868_summer_s2_59_p355.png
ROIs1868_summer_s1_59_p288.png,ROIs1868_summer_s2_59_p288.png
ROIs1868_summer_s1_59_p117.png,ROIs1868_summer_s2_59_p117.png
ROIs1868_summer_s1_59_p518.png,ROIs1868_summer_s2_59_p518.png
ROIs1868_summer_s1_59_p67.png,ROIs1868_summer_s2_59_p67.png
ROIs1970_fall_s1_113_p98.png,ROIs1970_fall_s2_113_p98.png
ROIs1970_fall_s1_29_p258.png,ROIs1970_fall_s2_29_p258.png
ROIs1970_fall_s1_29_p903.png,ROIs1970_fall_s2_29_p903.png
ROIs1970_fall_s1_19_p559.png,ROIs1970_fall_s2_19_p559.png
ROIs1970_fall_s1_133_p247.png,ROIs1970_fall_s2_133_p247.png
ROIs1868_summer_s1_59_p997.png,ROIs1868_summer_s2_59_p997.png
ROIs1868_summer_s1_59_p511.png,ROIs1868_summer_s2_59_p511.png
ROIs1868_summer_s1_59_p680.png,ROIs1868_summer_s2_59_p680.png
ROIs1868_summer_s1_59_p1036.png,ROIs1868_summer_s2_59_p1036.png
ROIs1970_fall_s1_115_p126.png,ROIs1970_fall_s2_115_p126.png
ROIs1970_fall_s1_133_p939.png,ROIs1970_fall_s2_133_p939.png
ROIs1970_fall_s1_133_p883.png,ROIs1970_fall_s2_133_p883.png
ROIs1970_fall_s1_19_p155.png,ROIs1970_fall_s2_19_p155.png
ROIs1970_fall_s1_19_p14.png,ROIs1970_fall_s2_19_p14.png
ROIs1970_fall_s1_29_p283.png,ROIs1970_fall_s2_29_p283.png
ROIs1970_fall_s1_19_p786.png,ROIs1970_fall_s2_19_p786.png
ROIs1970_fall_s1_19_p426.png,ROIs1970_fall_s2_19_p426.png
ROIs1970_fall_s1_19_p146.png,ROIs1970_fall_s2_19_p146.png
ROIs1868_summer_s1_59_p368.png,ROIs1868_summer_s2_59_p368.png
ROIs1970_fall_s1_133_p791.png,ROIs1970_fall_s2_133_p791.png
ROIs1868_summer_s1_59_p262.png,ROIs1868_summer_s2_59_p262.png
ROIs1970_fall_s1_19_p545.png,ROIs1970_fall_s2_19_p545.png
ROIs1970_fall_s1_19_p200.png,ROIs1970_fall_s2_19_p200.png
ROIs1970_fall_s1_19_p115.png,ROIs1970_fall_s2_19_p115.png
ROIs1970_fall_s1_115_p204.png,ROIs1970_fall_s2_115_p204.png
ROIs1868_summer_s1_59_p848.png,ROIs1868_summer_s2_59_p848.png
ROIs1970_fall_s1_19_p244.png,ROIs1970_fall_s2_19_p244.png
ROIs1868_summer_s1_59_p999.png,ROIs1868_summer_s2_59_p999.png
ROIs1970_fall_s1_19_p647.png,ROIs1970_fall_s2_19_p647.png
ROIs1868_summer_s1_59_p500.png,ROIs1868_summer_s2_59_p500.png
ROIs1970_fall_s1_29_p491.png,ROIs1970_fall_s2_29_p491.png
ROIs1970_fall_s1_133_p1034.png,ROIs1970_fall_s2_133_p1034.png
ROIs1970_fall_s1_113_p251.png,ROIs1970_fall_s2_113_p251.png
ROIs1970_fall_s1_115_p590.png,ROIs1970_fall_s2_115_p590.png
ROIs1970_fall_s1_29_p837.png,ROIs1970_fall_s2_29_p837.png
ROIs1970_fall_s1_113_p382.png,ROIs1970_fall_s2_113_p382.png
ROIs1970_fall_s1_29_p195.png,ROIs1970_fall_s2_29_p195.png
ROIs1970_fall_s1_29_p431.png,ROIs1970_fall_s2_29_p431.png
ROIs1868_summer_s1_59_p234.png,ROIs1868_summer_s2_59_p234.png
ROIs1970_fall_s1_29_p477.png,ROIs1970_fall_s2_29_p477.png
ROIs1970_fall_s1_29_p319.png,ROIs1970_fall_s2_29_p319.png
ROIs1970_fall_s1_29_p63.png,ROIs1970_fall_s2_29_p63.png
ROIs1970_fall_s1_29_p560.png,ROIs1970_fall_s2_29_p560.png
